Country.ID,Year,grgdp_p,cpi,interestrate,unem,savingrate,r_young,r_mid,r_old,r_imm
IRL,1994,5.545344782627537,2.366,5.93,15.1,19.097,0.238701627630996,0.5890839299066768,0.10895653156067153,0.06325791090165568
IRL,1995,9.124461491374426,2.518,6.2475,14.1,20.894,0.23219616600340603,0.595994346797862,0.10897065026503193,0.06283883693370006
IRL,1996,8.345668459682631,2.18,5.418333333,11.8,22.771,0.2247810023281514,0.5974708871133754,0.10859231075146442,0.06915579980700885
IRL,1997,9.592723148626092,1.253,6.091666667,9.858,24.407,0.218145586169947,0.59838517765129,0.10821488212063719,0.07525435405812582
IRL,1998,7.625809287730978,2.13,5.425833333,7.55,24.459,0.2124230630301448,0.598719777444451,0.10772484026522246,0.08113231926018172
IRL,1999,9.272354230504254,2.412,2.963488346,5.917,24.521,0.20768565956667281,0.5985360267790231,0.10696098722667245,0.0868173264276317
IRL,2000,7.824748921622193,5.303,4.39176543,4.383,25.122,0.20337033886159023,0.5982569751892463,0.10618487160707783,0.09218781434208573
IRL,2001,3.674732935571834,3.998,4.261780438,4.183,24.435,0.1989057155600817,0.592638405417992,0.10536171417876505,0.10309416484316128
IRL,2002,4.087634607675628,4.686,3.318601627,4.733,24.329,0.19511623307249207,0.5867136929312706,0.10465191934819978,0.11351815464803743
IRL,2003,1.3453250762874625,4.0,2.333474191,4.85,26.236,0.19260055573156087,0.5796140433039857,0.10415493866040895,0.12363046230404451
IRL,2004,4.743214150810537,2.31,2.10632298,4.75,27.12,0.19029936686936472,0.5727505306420988,0.10381222432649556,0.13313787816204098
IRL,2005,3.218782675622589,2.201,2.184689332,4.633,26.769,0.18764313101102115,0.5676939289829528,0.10290463900903045,0.14175830099699563
IRL,2006,2.0509750922877767,2.674,3.079211845,4.767,26.54,0.18551611087717737,0.5681668815017883,0.10169827310043683,0.1446187345205975
IRL,2007,2.371885647650096,2.889,4.277596427,5.008,22.738,0.18476945442064244,0.567287840049637,0.10098868490886449,0.14695402062085625
IRL,2008,-5.984874937079276,3.119,4.634232681,6.8,18.412,0.18626027488411445,0.5616591129802846,0.10184796052696841,0.15023265160863258
IRL,2009,-5.746566901084982,-1.676,1.22834975,12.65,15.637,0.18904640130293848,0.5518649895274377,0.10419641391942039,0.15489219525020337
IRL,2010,1.2161539650144435,-1.636,0.810953933,14.608,15.984,0.192157957307176,0.5403131772199654,0.10728995762302924,0.16023890784982936
IRL,2011,1.2797688813426022,1.213,1.390599744,15.4,15.398,0.19339468873117263,0.5365863303638253,0.10924415383212842,0.16077482707287366
IRL,2012,-0.8362809210435085,1.892,0.573181087,15.492,16.503,0.1932911055595796,0.5339290698614736,0.11147410552566754,0.16130571905327937
IRL,2013,1.6253540392253465,0.538,0.220661223,13.775,20.732,0.19201904821007867,0.5325620017702821,0.11372790350221577,0.1616910465174234
IRL,2014,8.472314254752632,0.301,0.209945672,11.892,23.973,0.1900234820522822,0.5323733209452456,0.1158439397209911,0.161759257281481
IRL,2015,23.38431986345764,-0.05,-0.019375701,9.925,32.191,0.1875907365613132,0.5332669712856196,0.11768389790338601,0.1614583942496811
IRL,2016,-0.1905000720111127,-0.183,-0.263695659,8.375,34.352,0.1860357298606943,0.5294221756039703,0.12010420525662863,0.16443788927870667
IRL,2017,8.525026653743573,0.259,-0.329056116,6.758,35.16,0.18405963668703598,0.5262549294367737,0.12253107705913223,0.167154356817058
IRL,2018,5.963100905901553,0.7,-0.322092958,5.808,32.488,0.18176328622629337,0.5236231172738823,0.12499910981003708,0.16961448668978735
IRL,2019,3.454188001851999,0.885,-0.35631935,4.992,32.989,0.17903358899408148,0.5213482906931421,0.1275582138489763,0.17205990646380018
IRL,2020,5.92142466878991,-0.459,-0.425159625,5.842,35.392,0.1759935286882478,0.5187755645564224,0.13037142306943164,0.17485948368589813
IRL,2021,14.675127449745595,2.413,-0.548756293,6.258,35.276,0.1732697441773772,0.520039423871349,0.1334246674232322,0.17326616452804164
IRL,2022,6.152407346090016,8.074,0.341555419,4.467,31.68,0.17016259539721554,0.5225881408774592,0.13674958520184527,0.17049967852348002
IRL,2023,-7.099330568127038,5.201,3.430800561,4.308,34.424,0.1661817370103317,0.5253652848095786,0.140795092203986,0.16765788597610373
IRL,2024,-0.4751692337234936,1.323,3.57091273,4.3,34.571,0.1661817370103317,0.5253652848095786,0.140795092203986,0.16765788597610373
ISL,1990,0.425546243289987,15.513,14.83333333,2.594,16.533,0.2404471939521295,0.617528700112034,0.10441523583045399,0.03760887010538253
ISL,1991,-1.0353027139110793,6.809,14.64166667,2.925,15.693,0.23926853676322285,0.6160081765007059,0.10510216747087024,0.039621119265200996
ISL,1992,-4.810272285545336,3.959,10.4975,4.665,15.413,0.23913897772756001,0.6135764214719344,0.1057441063255262,0.041540494474979414
ISL,1993,0.2867456826207926,4.083,8.783333333,5.764,17.306,0.2395921957581686,0.6102614557504341,0.10663459132373347,0.04351175716766381
ISL,1994,2.561939113734879,1.55,4.891666667,5.776,17.641,0.2382329118015737,0.6084949079790343,0.10776554339634699,0.045506636823044976
ISL,1995,-0.601041680378489,1.655,7.004166667,5.25,18.373,0.23537250943889948,0.6075735486523867,0.10943703039138723,0.04761691151732646
ISL,1996,4.184688929176672,2.252,6.991666667,4.153,18.306,0.23251375669244495,0.6068828078524688,0.11089790303390838,0.04970553242117787
ISL,1997,5.020637171179798,1.796,7.066666667,4.204,19.421,0.22977271931102258,0.6067489107968929,0.11185447545859001,0.051623894433494535
ISL,1998,6.375238539975014,1.703,7.457833333,3.314,18.664,0.22710174509278158,0.6072806139107626,0.112243740229797,0.05337390076665883
ISL,1999,2.778060317749076,3.22,9.334,2.489,16.454,0.2252245465817018,0.6076068308295608,0.1121629999134973,0.05500562267524005
ISL,2000,3.729604968112188,5.12,11.21225,2.633,14.735,0.2241574232081911,0.6073005546075085,0.11204315984072813,0.056498862343572244
ISL,2001,2.4306908166880525,6.396,11.9875,2.791,18.646,0.2222653721682848,0.6029591040246972,0.11228878890730655,0.06248673489971145
ISL,2002,-0.568284818507836,5.177,8.974333333,3.515,21.019,0.21982462179293272,0.5986345951245972,0.1129332735295038,0.06860750955296638
ISL,2003,1.4713276976912493,2.062,5.349916667,3.525,16.404,0.21650316810828543,0.5952694186909756,0.11346351064380794,0.074763902556931
ISL,2004,7.023631289308874,3.152,6.288416667,3.417,14.797,0.21265707973309922,0.5929215504067002,0.11374189893845502,0.0806794709217455
ISL,2005,5.0375578884847005,4.0,9.35875,2.883,13.163,0.20771338911076712,0.5930341655029991,0.11337294014004437,0.08587950524618937
ISL,2006,4.078515923748327,6.674,12.35416667,3.2,13.361,0.2018464890053114,0.5955846831252428,0.11236104438023654,0.09020778348920935
ISL,2007,5.711976010357933,5.066,14.29066667,2.492,15.999,0.19692989422445978,0.5972857415598563,0.11166739665105622,0.09411696756462767
ISL,2008,-0.3134687566412553,12.68,15.82383333,3.325,5.23,0.19418231293374003,0.5953794236168743,0.11201315215525594,0.09842511129412988
ISL,2009,-8.793939588909595,12.006,11.28166667,8.008,6.41,0.19344563293284622,0.5882399281885178,0.11420285488305527,0.10411158399558082
ISL,2010,-2.301173482362984,5.394,6.789166667,8.317,7.814,0.19285543660696886,0.5793835138516084,0.11746679322852166,0.11029425631290114
ISL,2011,3.736513149058052,3.99,4.256666667,7.95,10.856,0.1920441691185917,0.5751034822035678,0.1204015830192049,0.11245076565863564
ISL,2012,0.6308658564734726,5.195,5.513333333,6.85,12.436,0.19094160494077275,0.5713200172671468,0.12340306164589569,0.11433531614618479
ISL,2013,3.682447059929883,3.885,6.188333333,6.092,21.722,0.19005543625756632,0.5680291337525144,0.12619675780484152,0.11571867218507775
