Country.ID,Year,gdp_p,cpi,interestrate,unem,savingrate,r_young,r_mid,r_old,r_imm,rr,inv,popgrowth,logoil
NOR,2013,1.016,2.12,0.38,3.773,38.55,22.777790189984522,44.03339327608999,20.24296451789715,12.945852016028345,-1.7400000000000002,27.318,1.2288038705120075,4.6
NOR,2014,2.048,2.042,0.06,3.617,39.033,22.481964108268883,43.45303602312068,20.40009382186886,13.664906046741587,-1.9819999999999998,27.199,1.1273444184291215,4.5
NOR,2015,1.857,2.171,0.12,4.531,35.913,22.200883237429935,42.82890324062468,20.58855776102645,14.38165576091893,-2.0509999999999997,26.908,1.0195050215138224,3.9
NOR,2016,1.165,3.55,0.35,4.74,32.945,22.013656270465358,42.52254447732163,20.804706585181805,14.659092667031196,-3.1999999999999997,27.713,0.8904439136139031,3.8
NOR,2017,2.464,1.875,0.15,4.216,33.866,21.81676498220276,42.195134269285234,21.041166501873057,14.946934246638943,-1.725,27.541,0.7795957320716917,3.9
NOR,2018,0.829,2.765,0.846,3.854,36.681,21.577311819404237,41.87683066935065,21.298671201265496,15.247186309979616,-1.919,27.717,0.6623329184672011,4.2
NOR,2019,1.124,2.168,1.46,3.728,33.403,21.291353406833046,41.601868306564825,21.566253198436236,15.540525088165905,-0.7080000000000002,29.6,0.6773282452448681,4.0
NOR,2020,-1.278,1.287,1.26,4.595,32.455,20.97515584585911,41.33071129400652,21.851138448342518,15.842994411791853,-0.026999999999999913,31.347,0.5898389980572016,3.7
NOR,2021,3.909,3.484,0.16,4.41,39.973,20.733695192415883,41.29541656153869,22.212313200010243,15.758575046035194,-3.324,25.085,0.5357043102567571,4.2
NOR,2022,3.246,5.764,0.19,3.252,50.809,20.581873832134082,41.3098130837268,22.490409445899758,15.617903638239362,-5.574,21.168,0.9007060810095391,4.6
NOR,2023,0.072,5.518,3.01,3.595,41.634,20.399174368160992,41.42842570264679,22.730975525835692,15.441424403356525,-2.508,24.241,1.1428947891910735,4.4
NOR,2024,2.1,3.145,3.7,4.013,41.142,20.18165891411705,41.496603701857374,23.03950751883744,15.282229865188125,0.5550000000000002,24.0,1.0416970531966108,4.3
NZL,1990,0.021,6.098,13.8925,7.975,17.725,29.688471681525215,43.354807809351755,11.70649151886007,15.250228990262965,7.7945,21.319,1.894295023195558,3.2
NZL,1991,-1.323,2.602,9.965833333,10.625,15.599,29.176036660365174,43.685387693588964,11.850658682583123,15.287916963462733,7.3638333330000005,17.143,2.4712255317483,3.1
NZL,1992,0.705,1.015,6.73,10.675,15.498,28.63543845846458,43.95304741786701,11.946135099085012,15.465379024583378,5.715000000000001,18.514,1.4742918226776203,3.0
NZL,1993,5.225,1.288,6.33,9.8,17.658,28.259769289285806,44.11181188095677,11.947102782215012,15.681316047542406,5.042,20.917,1.1710684240572977,2.9
NZL,1994,5.582,1.745,6.735,8.35,18.94,27.953931898668078,44.26402097413981,11.916314982710038,15.865732144482077,4.99,22.412,1.326977667817375,2.8
NZL,1995,4.893,3.755,9.008333333,6.45,19.412,27.724188945301297,44.403354154258274,11.853176623249027,16.019280277191406,5.253333333,23.298,1.4746630827881857,2.9
NZL,1996,4.075,2.286,9.300833333,6.325,18.334,27.546348540380112,44.447960967222826,11.738738773766196,16.266951718630864,7.014833333,23.442,1.4954706561850495,3.1
NZL,1997,2.449,1.187,7.659166667,6.875,18.675,27.36854340142178,44.40492725611935,11.686850501065676,16.539678841393187,6.472166667,23.146,1.2755878761032013,3.0
NZL,1998,0.407,1.265,7.349166667,7.725,18.182,27.183690593227478,44.225741865591154,11.726961243080245,16.863606298101132,6.084166667000001,21.074,0.9113438091581827,2.7
NZL,1999,4.486,-0.114,4.83,7.05,18.131,26.991492364402593,43.94839911673788,11.83251339539042,17.22759512346911,4.944,22.589,0.6345092094157234,3.0
NZL,2000,4.215,2.615,6.52,6.15,19.318,26.801935620677664,43.60090046231128,12.000275302560626,17.59688861445043,3.9049999999999994,22.638,0.5740890919422315,3.4
NZL,2001,2.521,2.626,5.7425,5.475,21.256,26.587984235934233,42.97305141308084,12.168558590098963,18.27040576088598,3.1165,21.803,0.8862694532885129,3.3
NZL,2002,4.704,2.677,5.666666667,5.3,20.998,26.363380394690772,42.58541473762429,12.23960506373069,18.811599803954252,2.9896666670000003,23.376,1.5251701510562432,3.3
NZL,2003,4.427,1.754,5.423333333,4.75,21.296,26.098558725834742,42.371625818363384,12.251264205256991,19.27855125054489,3.6693333330000004,23.622,1.8088042664374804,3.4
NZL,2004,4.841,2.29,6.129166667,4.025,20.292,25.788329592433534,42.11056780015135,12.322897379851982,19.77820522756314,3.8391666669999998,25.313,1.5244917666779934,3.7
NZL,2005,3.216,3.037,7.111666667,3.8,18.218,25.460637123545034,41.74028505154707,12.485881219291915,20.31319660561598,4.074666667,25.455,1.2511537654901872,4.0
NZL,2006,2.814,3.365,7.545833333,3.875,17.228,25.295140532862742,41.40033094688111,12.70523249974892,20.599296020507225,4.180833333,23.857,1.1350284455417636,4.2
NZL,2007,3.497,2.376,8.333333333,3.625,17.849,25.180507832150262,40.902507786924595,13.010214489238244,20.906769891686896,5.957333333000001,24.778,0.9881896918654709,4.3
NZL,2008,-0.169,3.959,8.021666667,4.025,15.687,25.0805007433437,40.35990223904131,13.337542798576385,21.222054219038608,4.062666667,23.841,0.9130020359837898,4.6
NZL,2009,-1.038,2.116,3.035833333,5.9,17.469,24.971526174731146,39.87628429590475,13.640121608510924,21.512067920853177,0.9198333329999997,19.776,0.996756318421399,4.1
NZL,2010,1.724,2.302,3.000833333,6.2,25.28,24.83851206037669,39.422400515390585,13.947619820319407,21.79146760391332,0.6988333330000001,20.543,1.009838059765289,4.4
NZL,2011,1.654,4.028,2.8,6.05,20.12,24.62231676565624,39.09584284849033,14.242880616642639,22.038959769210788,-1.2279999999999998,20.16,0.8034002714724764,4.6
NZL,2012,2.57,1.06,2.671666667,6.45,17.399,24.3801149064307,38.757100616965005,14.550173839808972,22.312610636795334,1.6116666670000002,21.449,0.6611448808788278,4.5
NZL,2013,2.171,1.134,2.656666667,5.825,19.009,24.0979255929307,38.5492936337565,14.837011835375721,22.51576893793708,1.5226666670000002,22.1,0.9559744464490816,4.6
NZL,2014,3.807,1.228,3.424166667,5.425,19.387,23.76056023204155,38.61349467818032,15.04621396985131,22.579731119926823,2.196166667,22.885,1.5521848395916304,4.5
NZL,2015,3.606,0.293,3.240833333,5.425,20.284,23.40263791146523,38.872501668281664,15.190628407407065,22.53423201284604,2.9478333329999997,23.093,2.012963568512194,3.9
NZL,2016,3.969,0.646,2.33,5.175,20.959,22.88296777997654,38.31711833238949,15.296464090507063,23.503449797126898,1.6840000000000002,23.01,2.1833629567564516,3.8
NZL,2017,3.341,1.851,1.9575,4.75,20.472,22.419599266656505,37.71580560517202,15.418471117821062,24.44612401035042,0.10650000000000004,23.338,2.0781819685795844,3.9
NZL,2018,3.477,1.598,1.946666667,4.325,19.989,22.00593897340602,37.00577675654841,15.585965038288277,25.402319231757286,0.3486666669999998,24.223,1.8304601847820123,4.2
NZL,2019,3.021,1.62,1.519166667,4.1,21.202,21.60009540220498,36.24157401612718,15.836012428341872,26.32231815332598,-0.10083333300000019,24.059,1.8069427590781784,4.0
NZL,2020,-1.311,1.715,0.481666667,4.6,21.16,21.182756250375995,35.39410579509043,16.169634676852283,27.253503277681297,-1.233333333,22.23,1.6132693243329221,3.7
NZL,2021,5.69,3.941,0.488333333,3.775,18.981,20.97151817849788,35.22698539351349,16.749693330447496,27.051803097541132,-3.452666667,25.004,0.7456071575447032,4.2
NZL,2022,2.856,7.172,2.765833333,3.3,17.09,20.784989948330335,34.99631557322383,17.293607064044338,26.925087414401506,-4.406166667,26.331,0.4706231076963885,4.6
NZL,2023,1.811,5.733,5.478333333,3.725,17.236,20.626354672755912,34.893644414785236,17.768850587956003,26.711150324502846,-0.2546666669999995,24.169,0.800928029304715,4.4
NZL,2024,-0.483,2.923,5.258333333,4.725,16.801,20.49068804728244,34.77048276698024,18.23827605359781,26.50055313213951,2.3353333330000003,22.828,0.7946897987873625,4.3
POL,1990,-7.171,585.8,,6.3,26.783,32.263197221002876,51.36242622772479,13.41088288131097,2.963493669961376,,25.164,0.30936588461398795,3.2
POL,1991,-7.005,70.3,,11.8,16.394,32.1528389405935,51.32108300834533,13.655626654475734,2.870451396585433,,19.512,0.25618403458846917,3.1
POL,1992,2.033,43.0,45.475,13.6,13.294,31.97229507836554,51.381849073224515,13.866751897020531,2.7791039513894047,2.4750000000000014,14.868,0.21149873429175958,3.0
POL,1993,4.287,35.3,34.875,16.4,11.158,31.69638819746707,51.56078312972453,14.053321982469114,2.689506690339282,-0.42499999999999716,15.242,0.16017700642678712,2.9
POL,1994,5.239,32.2,31.75666667,11.4,20.615,31.355502592464003,51.82295392569628,14.220547049839528,2.600996432000182,-0.4433333300000015,17.369,0.1290799137216192,2.8
POL,1995,6.728,27.875,27.69,13.341,19.232,30.923560472973737,52.156697984632586,14.405123078482607,2.514618463911077,-0.18499999999999872,18.576,0.053083491847716324,2.9
POL,1996,6.239,19.9,21.33333333,12.343,18.696,30.405670007905933,52.55963107961368,14.592440157171804,2.4422587553085906,1.43333333,20.718,-0.014326984774837292,3.1
POL,1997,7.086,14.9,23.11,11.246,19.674,29.860908081738145,52.996348470115116,14.77253365272159,2.370209795425144,8.209999999999999,23.253,-0.028312656030959893,3.0
POL,1998,4.982,11.8,19.905,10.576,20.943,29.291252788398424,53.46617732123361,14.94378951719135,2.298780373176619,8.105,24.872,-0.057039019450921824,2.7
POL,1999,4.524,7.3,14.67833333,13.133,17.727,28.695632312847103,53.95205446133665,15.12406362746273,2.228249598353519,7.378333329999999,25.069,-0.10103730880379747,3.0
POL,2000,4.26,10.1,18.875,16.087,18.715,28.03885580066418,54.50572306029592,15.298357367542689,2.157063771497212,8.775,24.663,-0.07741648185434213,3.4
POL,2001,1.205,5.5,15.71583333,18.242,17.559,27.299257400965736,55.13856650458968,15.458233041543668,2.103943052900924,10.21583333,20.612,-0.02800716183510854,3.3
POL,2002,1.443,1.9,8.7725,20.235,18.352,26.50884523244514,55.86541962669157,15.57455454188566,2.051180598977625,6.8725000000000005,18.544,-0.04692742621311696,3.3
POL,2003,3.523,0.735,5.688333333,19.942,18.742,25.6321848738352,56.70513746323507,15.663893990512499,1.9987836724172359,4.953333333,18.911,-0.06770703851861626,3.4
POL,2004,5.091,3.538,6.243333333,19.276,14.534,24.74552009753201,57.53861262120628,15.76903817722542,1.9468291040362746,2.705333333,20.489,-0.09410650179809688,3.7
POL,2005,3.261,2.21,5.198333333,18.052,16.802,23.925429709950162,58.28978617592696,15.889647671375842,1.8951364427470412,2.988333333,20.107,-0.11316674793984127,4.0
POL,2006,6.202,1.197,4.200833333,14.169,17.304,23.242586968768254,58.75715288685529,16.144549758613916,1.8557103857625379,3.003833333,21.956,-0.13957473248285002,4.2
POL,2007,6.76,2.472,4.769583333,9.944,18.729,22.685510768015956,58.90807626775095,16.59035679799548,1.8160561662376122,2.297583333,25.419,-0.13329247301508973,4.3
POL,2008,4.384,4.342,6.349166667,7.466,18.004,22.223839560382068,58.89984635711505,17.101244234180836,1.775069848322064,2.007166667000001,24.756,-0.06448902814619739,4.6
POL,2009,2.615,3.785,4.339166667,8.514,16.783,21.686727765833282,58.884449316098,17.69619643938613,1.7326264786825905,0.5541666669999996,20.758,0.016457037919503925,4.1
POL,2010,3.169,2.59,3.931666667,9.635,15.707,21.3603909127863,58.742731380231525,18.210538102004385,1.6863396049777886,1.3416666670000001,20.859,0.24524003967669739,4.4
POL,2011,5.255,4.226,4.578333333,9.632,17.222,21.223199698863944,58.420379368358866,18.69107885735537,1.6653420754218107,0.3523333329999998,22.345,0.2973879897131493,4.6
POL,2012,1.512,3.727,4.874558333,10.088,16.712,20.936288800937724,58.12273664669018,19.29332138582628,1.6476531665458212,1.1475583330000005,20.802,0.10266001991565687,4.5
POL,2013,0.684,1.117,2.975833333,10.328,17.155,20.647911077742283,57.77987800993289,19.94102473878058,1.6311861735442497,1.8588333330000002,19.128,0.029792510654358395,4.6
POL,2014,3.92,0.105,2.489166667,8.988,17.857,20.406024934514107,57.381699356277885,20.597312753264312,1.614962955943708,2.384166667,20.827,0.015291721841204087,4.5
POL,2015,4.432,-0.924,1.738333333,7.499,19.478,20.21140055454518,56.92808170653698,21.261578787024007,1.598938951893825,2.662333333,20.802,0.0031386291737822702,3.9
POL,2016,3.031,-0.677,1.701666667,6.161,19.015,20.011999760083203,56.36330145898422,21.918271480491796,1.7064273004407753,2.378666667,20.087,-0.007967843466705204,3.8
POL,2017,5.152,1.969,1.729166667,4.888,18.714,19.85604951054907,55.78471559445033,22.545052819754073,1.8141820752465332,-0.23983333299999998,19.908,-0.021708811310294784,3.9
POL,2018,6.246,1.767,1.710833333,3.846,19.48,19.750461745049737,55.20186261522151,23.12541146043493,1.92226417929383,-0.05616666699999984,21.444,-0.03630379052689259,4.2
POL,2019,4.581,2.268,1.7175,3.279,20.432,19.69689020537903,54.62945298231098,23.64316305094261,2.0304937613673792,-0.5504999999999998,20.708,-0.03971123141022215,4.0
POL,2020,-2.036,3.435,0.595,3.163,21.257,19.66331544995453,54.11570172674489,24.079949727295684,2.1410330960048953,-2.84,18.839,-0.14354801914393533,3.7
POL,2021,6.927,5.129,0.605,3.373,20.513,19.680887650167545,53.79295298172124,24.377769455901916,2.148389912209292,-4.523999999999999,21.811,-0.3424339391368547,4.2
POL,2022,5.255,14.212,6.189166667,2.874,19.772,19.67235800774866,53.52723702935612,24.67134864851762,2.129056314377587,-8.022833333,22.059,0.908082970898616,4.6
POL,2023,0.139,11.472,6.518333333,2.82,19.301,19.626647100850587,53.263985909599235,25.001023209249347,2.108343780300844,-4.953666666999999,17.521,0.9824078155692417,4.4
POL,2024,2.852,3.723,5.854166667,2.75,17.871,19.527274319983956,52.988555730566375,25.363591476636998,2.1205784728126567,2.1311666670000005,17.735,-0.5769507079634195,4.3
PRT,1990,7.859,13.37,16.9025,4.225,27.974,27.337899183184305,49.77789231999443,18.52181845701557,4.3623900398057005,3.5325000000000006,30.433,-0.11849870050373301,3.2
PRT,1991,3.37,11.428,17.7375,4.138,24.395,26.65863022888601,49.88312424802591,18.89227159334575,4.565973929742342,6.3095,27.171,-0.2036883839510284,3.1
PRT,1992,3.13,8.863,16.70575,3.86,25.101,25.974137728939862,50.014574302412086,19.24641022527395,4.764877743374109,7.842749999999999,27.24,-0.08864322945831837,3.0
PRT,1993,-0.687,5.93,13.24508333,5.127,22.462,25.33781258894915,50.17091622865101,19.537509821539906,4.953761360859935,7.31508333,23.948,0.12049790069907917,2.9
PRT,1994,1.489,4.971,11.10666667,6.34,20.705,24.702664748309658,50.37228184485721,19.790136237119487,5.134917169713636,6.135666669999999,24.708,0.26217513710296014,2.8
PRT,1995,2.307,3.969,9.786666667,7.917,20.268,24.034180275914956,50.59242651618977,20.06203702933003,5.311356178565246,5.817666667000001,24.193,0.33269035268486125,2.9
PRT,1996,3.504,2.936,7.366666667,8.015,19.565,23.50187913782056,50.656303174653786,20.31369488546929,5.5281228020563695,4.430666667,24.408,0.35784881212903574,3.1
PRT,1997,4.401,1.89,5.741666667,7.51,19.857,23.038781811259256,50.69650849412122,20.525339295289672,5.739370399329849,3.851666667,26.524,0.4261421906941676,3.0
PRT,1998,4.808,2.215,4.308333333,5.72,20.334,22.671507640784995,50.66960459915181,20.713610099211813,5.945277660851385,2.0933333330000004,28.317,0.4843850506077718,2.7
PRT,1999,3.907,2.17,2.963488346,5.169,20.255,22.39265369123831,50.587696575527154,20.874276294126663,6.145373439107874,0.7934883460000002,29.028,0.5447695367268857,3.0
PRT,2000,3.816,2.805,4.39176543,4.717,17.923,22.102239627734715,50.54704494109789,21.015414018071894,6.3353014130954985,1.5867654300000003,28.777,0.6689560411993423,3.4
PRT,2001,1.944,4.41,4.261780438,4.801,18.039,21.645953823448355,50.69408632113086,21.13694234713235,6.523017508288445,-0.14821956200000042,28.158,0.6916132028688127,3.3
PRT,2002,0.771,3.701,3.318601627,5.779,17.313,21.2357798545747,50.80645870698328,21.24160043883422,6.7161609996077996,-0.382398373,25.904,0.5671012145698207,3.3
PRT,2003,-0.931,3.237,2.333474191,7.038,16.45,20.874796793073056,50.81851534950634,21.387974932670893,6.918712924749706,-0.903525809,23.115,0.3956672035573927,3.4
PRT,2004,1.789,2.51,2.10632298,7.392,15.595,20.538530154636582,50.71587939051736,21.6163623087281,7.129228146117953,-0.40367701999999994,23.824,0.2595739816696252,3.7
PRT,2005,0.782,2.13,2.184689332,8.343,13.592,20.253920941682008,50.49652748999607,21.907035360918776,7.342516207403156,0.054689332000000146,23.359,0.20619419300786923,4.0
PRT,2006,1.625,3.046,3.079211845,8.408,12.928,20.1632526044933,50.29924592269948,22.225610312311147,7.311891160496079,0.033211845000000295,22.926,0.20114741573438177,4.2
PRT,2007,2.507,2.422,4.277596427,8.722,13.386,20.076704604310045,50.107413847646754,22.53558215555781,7.280299392485387,1.8555964269999996,23.1,0.21573775289522867,4.3
PRT,2008,0.319,2.652,4.634232681,8.315,11.392,19.99866623507839,49.83979911928917,22.908952653285827,7.252581992346614,1.9822326810000002,23.579,0.16361322784883559,4.6
PRT,2009,-3.122,-0.903,1.22834975,10.177,11.063,19.913388154818712,49.52027024279928,23.337923484722918,7.228418117659096,2.13134975,20.843,0.11535788656662493,4.1
PRT,2010,1.738,1.391,0.810953933,11.506,10.846,19.777107875666672,49.232672190995835,23.779240470910302,7.210979462427189,-0.580046067,21.199,0.022626130751057794,4.4
PRT,2011,-1.714,3.554,1.390599744,13.585,13.551,19.58246016111031,48.83626277315568,24.16232371677606,7.41895334895796,-2.163400256,18.661,-0.2042555484342845,4.6
PRT,2012,-4.051,2.776,0.573181087,16.636,14.069,19.434443530245456,48.356870205409415,24.5647298859048,7.6439563784403335,-2.2028189129999998,15.754,-0.41585944561703947,4.5
PRT,2013,-0.984,0.44,0.220661223,17.216,15.716,19.2480305709414,47.88006078427201,24.992821250303887,7.879087394482706,-0.219338777,14.683,-0.5217513304766053,4.6
PRT,2014,0.741,-0.16,0.209945672,14.546,15.203,19.056112565986513,47.393076347717184,25.436260897771646,8.114550188524657,0.369945672,15.344,-0.4981594757655361,4.5
PRT,2015,1.59,0.508,-0.019375701,12.862,15.927,18.885989145698947,46.888623986248376,25.88602588535088,8.339360982701795,-0.527375701,15.938,-0.34528939650728674,3.9
PRT,2016,2.004,0.636,-0.263695659,11.268,16.711,18.711816083937443,46.38495503544624,26.279492946899648,8.62373593371667,-0.899695659,16.028,-0.23041836820595352,3.8
PRT,2017,3.315,1.556,-0.329056116,9.242,18.516,18.520313538758305,45.892068450554476,26.685406342405326,8.902211668281895,-1.8850561160000001,17.446,-0.1500815938185851,3.9
PRT,2018,2.946,1.168,-0.322092958,7.167,18.933,18.30900406020017,45.401154807976056,27.117240446888353,9.17260068493542,-1.490092958,18.525,-0.053151514048610515,4.2
PRT,2019,2.746,0.3,-0.35631935,6.633,18.984,18.052542280624017,44.95038920691278,27.575110364642008,9.421958147821185,-0.65631935,18.768,0.17297229450654594,4.0
PRT,2020,-8.205,-0.121,-0.425159625,7.092,18.326,17.749940962453277,44.54406283812797,28.04434860010381,9.661647599314943,-0.304159625,19.419,0.2639992041157946,3.7
PRT,2021,5.559,0.941,-0.548756293,6.725,20.272,17.480187457255493,44.290883547716085,28.586283523204386,9.642645471824029,-1.489756293,20.935,0.19706342565883883,4.2
PRT,2022,6.986,8.103,0.341555419,6.192,19.35,17.281597108976634,44.04037218709959,29.059560639517485,9.61847006440629,-7.761444581,21.374,0.251343584331587,4.6
PRT,2023,2.613,5.264,3.430800561,6.592,21.031,17.11952692129742,43.75521175970483,29.51939258756187,9.605868731435878,-1.8331994390000004,20.478,0.13118368908346945,4.4
PRT,2024,1.928,2.67,3.57091273,6.475,22.125,17.002031357873175,43.39719485088788,29.9898875738978,9.610886217341145,0.9009127299999999,19.971,-0.05220627725478488,4.3
SWE,1990,0.751,10.47,13.6675,2.242,24.112,23.258220490753857,46.24197332088576,21.283696132559562,9.216110055800812,3.1975,26.524,0.7742013956265836,3.2
SWE,1991,-1.103,8.792,11.59333333,4.0,21.42,23.26387534163735,46.18805543811917,21.05263121247299,9.49543800777049,2.8013333300000003,23.162,0.6822578661674683,3.1
SWE,1992,-0.936,1.378,12.85833333,7.1,19.082,23.241472368247006,46.1507548796673,20.827999901010358,9.779772851075332,11.48033333,21.741,0.587382393254976,3.0
SWE,1993,-1.206,4.689,8.351666667,11.15,17.466,23.21859304090968,46.15035886523066,20.57006646909923,10.060981624760439,3.662666667,18.723,0.5821986972478488,2.9
SWE,1994,4.016,2.91,7.400833333,10.783,21.018,23.179468781427282,46.19605839964738,20.299286234124775,10.325186584800557,4.490833332999999,20.021,0.7129358034309474,2.8
SWE,1995,4.094,2.465,8.745833333,10.417,23.582,23.078651738859605,46.21345383377999,20.10297744174174,10.604916985618667,6.280833333,20.459,0.5251822568760112,2.9
SWE,1996,1.705,1.02,5.79,10.883,23.454,23.002533559984062,46.250565943399714,20.00547491029037,10.741425586325844,4.77,20.196,0.1589057342474831,3.1
SWE,1997,3.065,1.818,4.1075,10.875,23.775,22.92106267531466,46.24617490156602,19.944403519791482,10.88835890332783,2.2895,19.981,0.05878175893370141,3.0
SWE,1998,4.246,1.008,4.1875,8.817,24.604,22.85472688120823,46.199682202641775,19.91033158906532,11.035259327084686,3.1795,21.103,0.05748104917242536,2.7
SWE,1999,4.201,0.57,3.115,7.55,25.042,22.78189344362097,46.13340063457878,19.905231461962448,11.179474459837792,2.5450000000000004,21.226,0.07997190249688924,3.0
SWE,2000,4.631,1.295,3.954166667,6.342,26.046,22.688058893829094,46.095868385628165,19.901976995077042,11.314095725465705,2.659166667,22.231,0.16273436636078387,3.4
SWE,2001,1.361,2.681,4.032727273,5.967,26.903,22.605894106708263,45.93215967384971,19.904011023354652,11.557935196087374,1.3517272729999998,22.304,0.26961482967791106,3.3
SWE,2002,2.278,1.936,4.065833333,6.083,25.956,22.56635189519741,45.661746412189565,19.978183867165278,11.793717825447745,2.1298333329999997,21.604,0.3262694452795589,3.3
SWE,2003,1.881,2.318,3.026666667,6.692,27.046,22.561797930910004,45.25042275818165,20.16566070554096,12.02211860536739,0.7086666670000001,21.246,0.37405407355581843,3.4
SWE,2004,4.18,1.019,2.114166667,7.517,27.097,22.558861465640497,44.73119702292972,20.463832424272763,12.246109087157013,1.0951666670000002,21.162,0.39490732249878313,3.7
SWE,2005,2.793,0.835,1.716666667,7.908,27.228,22.51424330219688,44.20572482988356,20.81249462541711,12.467537242502454,0.881666667,21.277,0.3998528543274871,4.0
SWE,2006,4.676,1.5,2.331666667,7.167,30.535,22.393013122557786,43.619578744762336,21.124030807137352,12.863377325542533,0.8316666669999999,22.455,0.5631649220763979,4.2
SWE,2007,3.225,1.679,3.5525,6.242,32.148,22.279088805216766,43.10158708071123,21.388855351902695,13.230468762169304,1.8735000000000002,24.078,0.7450094558489884,4.3
SWE,2008,-0.923,3.347,3.905,6.275,31.715,22.1296087810063,42.664085293766746,21.619993709259315,13.586312215967633,0.5579999999999998,23.961,0.7829399959522476,4.6
SWE,2009,-4.256,1.938,0.398333333,8.417,26.386,21.93695489926592,42.32686363958988,21.810324839709466,13.925856621434733,-1.5396666669999999,20.46,0.8551068883610569,4.1
SWE,2010,5.751,1.9,0.504166667,8.7,28.298,21.695571190817205,42.096873909709196,21.948854538893897,14.25870036057969,-1.395833333,22.422,0.8548685090668195,4.4
SWE,2011,3.164,1.36,1.6575,7.875,28.703,21.37749213985986,41.880260663825595,22.02918239409037,14.713064802224174,0.2974999999999999,23.237,0.7573602359165266,4.6
SWE,2012,-0.414,0.937,1.253333333,8.067,27.489,21.088277188060513,41.66670229533914,22.083097654479587,15.161922862120768,0.316333333,21.993,0.7432064249693893,4.5
SWE,2013,1.138,0.442,0.925833333,8.108,26.233,20.884680364393137,41.409012126300176,22.119826636196414,15.586480873110279,0.48383333300000003,21.899,0.8522886187191103,4.6
SWE,2014,2.296,0.209,0.420833333,8.042,26.151,20.75480536219838,41.13849385962375,22.127006801005752,15.979693977172124,0.21183333299999998,22.864,0.9979928379625358,4.5
SWE,2015,4.41,0.703,-0.289166667,7.517,26.388,20.699508438278087,40.837063675256694,22.1102973662433,16.35313052022191,-0.992166667,23.788,1.0627412646103451,3.9
SWE,2016,2.35,1.14,-0.655,7.058,26.203,20.67773155650148,40.320812271748856,22.04336167073791,16.95809450101176,-1.795,24.327,1.2633168397736316,3.8
SWE,2017,1.825,1.867,-0.695,6.783,27.139,20.726611715621654,39.7861334638581,21.957918191655352,17.529336628864893,-2.562,25.075,1.3562199192202584,3.9
SWE,2018,1.903,2.035,-0.685833333,6.433,27.533,20.753647680541835,39.23577485298004,21.89480034921462,18.115777117263494,-2.7208333330000003,25.308,1.1686679121600374,4.2
SWE,2019,2.55,1.722,-0.419633333,6.908,29.784,20.68922014276507,38.72723991584886,21.86958520302068,18.713954738365377,-2.141633333,24.46,1.019325570791807,4.0
SWE,2020,-2.005,0.661,-0.136838,8.483,30.25,20.543711652849446,38.22648097370922,21.875271189638585,19.354536183802747,-0.797838,24.41,0.7253681612004792,3.7
SWE,2021,5.938,2.652,-0.194335833,8.892,31.945,20.547033224378936,38.20645409478558,22.00800748339247,19.238505197443022,-2.8463358330000004,25.256,0.6031185124255156,4.2
SWE,2022,1.459,8.057,0.743717833,7.483,31.626,20.49128196306823,38.2320756706802,22.16876198707432,19.107880379177256,-7.3132821670000006,26.926,0.6836175215337637,4.6
SWE,2023,-0.114,5.909,3.567463333,7.667,31.836,20.338920725349414,38.22174850310297,22.44763158657911,18.9916991849685,-2.3415366669999997,24.862,0.6117472327105133,4.4
SWE,2024,0.974,2.004,3.467893333,8.35,32.06,20.175320088179514,38.11378223001625,22.818579505852693,18.89231817595156,1.4638933330000001,24.629,0.5260392509345291,4.3
TUR,1990,9.255,60.317,41.33333333,7.998,21.818,45.73930641051909,45.1487729919655,7.034489616312876,2.0774309812025225,-18.983666669999998,24.133,1.8897170353351367,3.2
TUR,1991,0.926,65.967,47.75,7.66,21.84,45.232459369438324,45.62287796130101,7.085049062761262,2.059613606499399,-18.217,22.958,1.7749689584393158,3.1
TUR,1992,5.984,70.073,48.0,7.944,22.032,44.717782128998095,46.09673674139392,7.142579940452785,2.0429011891552036,-22.072999999999993,23.529,1.71940349820896,3.0
TUR,1993,8.042,66.097,48.0,8.368,21.892,44.20618108048882,46.56567049497495,7.202394060919539,2.0257543636166933,-18.096999999999994,26.2,1.74003699854548,2.9
TUR,1994,-5.456,104.54,63.25,8.013,20.541,43.71846573087938,47.00981432379079,7.2633931576802215,2.008326787649608,-41.290000000000006,21.414,1.7537001835975063,2.8
TUR,1995,7.19,89.566,52.41666667,7.109,20.594,43.206329293712805,47.43756329680852,7.36318169902327,1.9929257104554023,-37.149333330000005,24.047,1.650181088296443,2.9
TUR,1996,7.007,80.236,50.0,6.124,20.45,42.653389868968254,47.869611618970616,7.4929654031269655,1.9840331089341567,-30.236000000000004,22.614,1.5184572786971717,3.1
TUR,1997,7.528,85.653,58.5,6.318,20.76,42.07329292940607,48.322222375313196,7.6283026961687055,1.9761819991120229,-27.153000000000006,23.012,1.4557158990480934,3.0
TUR,1998,3.092,84.721,67.0,6.373,25.623,41.45400136689171,48.80842025253465,7.768394808183834,1.969183572389804,-17.721000000000004,23.881,1.4023475041734734,2.7
TUR,1999,-3.263,64.87,66.41666667,7.155,21.741,40.791177875221166,49.33400921763864,7.911711406329484,1.9631015008107247,1.5466666699999934,21.339,1.345489608018946,3.0
TUR,2000,6.933,55.035,60.0,5.997,21.292,40.10818778719821,49.876835207076006,8.057095194542917,1.9578818111828589,4.965000000000003,23.718,1.2912434987517152,3.4
